192 288 0 192 0 929.8 716.1 28
262 111 86 195 5 895 733 28
218.23 54.64 123.78 140.75 11.91 1075.7 792.67 3
322.5 148.6 0 185.8 8.5 951 709.5 28
238 0 0 185 0 1118 789 28
194.68 0 100.52 170.17 7.48 998 901.8 100
314 145 113 179 8 869 690 28
424 22 132 168 8.92 822 750 7
237.5 237.5 0 228 0 932 594 7
132 207 161 179 5 867 736 28
389.9 189 0 145.9 22 944.7 755.8 7
389.9 189 0 145.9 22 944.7 755.8 91
379.5 151.2 0 153.9 15.9 1134.3 605 91
425 106.3 0 153.5 16.5 852.1 887.1 56
313.8 0 112.6 169.9 10.1 925.3 782.9 28
388.6 97.1 0 157.9 12.1 852.1 925.7 91
222.36 0 96.67 189.29 4.46 967.08 870.32 56
275 0 0 183 0 1088 808 7
168.88 42.22 124.25 158.33 10.83 1080.8 796.15 56
236 157 0 192 0 972.6 749.1 3
540 0 0 173 0 1125 613 3
349 0 0 192 0 1047 806 180
149 153 194 192 8 935 623 28
312.7 0 0 178.1 8 999.7 822.2 28
203.5 305.3 0 203.5 0 963.4 630 90
379.5 151.2 0 153.9 15.9 1134.3 605 56
157 236 0 192 0 935.4 781.2 28
290.35 0 96.18 168.08 9.41 961.18 865 28
194.68 0 100.52 165.62 7.48 1006.4 905.9 14
305.3 203.5 0 203.5 0 965.4 631 90
277 0 0 191 0 968 856 28
183.9 122.6 0 203.5 0 959.2 800 7
229.68 0 118.16 195.23 6.13 1028.1 757.63 100
212.57 0 100.39 159.35 10.37 1003.8 903.79 3
237.5 237.5 0 228 0 932 594 28
321 0 128 182 11 870 780 28
289 0 0 192 0 913.2 895.3 28
251.81 0 99.94 146.14 12.35 1006 899.76 100
212 141.3 0 203.5 0 973.4 750 90
469 117.2 0 137.8 32.2 852.1 840.5 91
165 0 150 182 12 1023 729 28
213.76 98.06 24.52 181.74 6.65 1066 785.52 28
164.6 0 150.4 181.6 11.7 1023.3 728.9 28
148.1 0 182.1 181.4 15 838.9 884.3 28
500 0 0 200 0 1125 613 14
446 24 79 162 11.61 967 712 3
359 19 141 154 10.91 942 801 3
331 170 0 195 8 811 802 28
152.6 238.7 0 200 6.3 1001.8 683.9 28
198.6 132.4 0 192 0 978.4 825.5 7
380 0 0 228 0 932 670 365
304 140 0 214 6 895 722 28
275.07 0 121.35 159.48 9.9 1053.6 777.5 14
146 230 0 202 3 827 872 28
212 141.3 0 203.5 0 973.4 750 28
331 0 0 192 0 978 825 7
284 15 141 179 5.46 842 801 56
349 0 0 192 0 1047 806 7
194.68 0 100.52 170.17 7.48 998 901.8 56
277.05 0 97.39 160.6 11.83 973.9 875.61 28
165 128.5 132.1 175.06 8.08 1005.8 746.6 28
299.8 0 119.8 211.5 9.9 878.2 727.6 28
160 128 122 182 6.4 824 879 28
234 156 0 189 5.85 981 760 28
475 0 0 228 0 932 594 365
155.2 183.9 143.2 193.8 9.2 879.6 698.5 28
173.54 50.05 173.53 164.77 6.47 1006.2 793.5 56
439 177 0 186 11.1 884.9 707.9 3
155 184 143 194 9 880 699 28
213.74 0 174.74 154.79 10.16 1053.5 776.35 28
400 0 0 187 0 1025 745 7
531.3 0 0 141.8 28.2 852.1 893.7 91
342 38 0 228 0 932 670 365
500 0 0 200 0 1125 613 180
133 200 0 192 0 927.4 839.2 7
249.1 0 98.75 158.11 12.8 987.76 889.01 100
231.75 0 121.62 173.96 6.72 1056.4 778.45 56
152.7 144.7 0 178.1 8 999.7 822.2 28
202 11 141 206 1.72 942 801 7
239.6 359.4 0 185.7 0 941.6 664.3 28
154.8 183.4 0 193.3 9.1 877.2 867.7 28
332.5 142.5 0 228 0 932 594 90
135 0 166 180 10 961 805 28
135.7 203.5 0 185.7 0 1076.2 759.3 7
387 20 94 157 14.32 938 845 28
142 167 130 174 11 883 785 28
295.71 0 95.64 171.54 8.87 955.14 859.2 28
203.5 305.3 0 203.5 0 963.4 630 7
310 0 0 192 0 970 850 360
362.6 189 0 164.9 11.6 944.7 755.8 3
160 188 146 203 11 829 710 28
133 200 0 192 0 927.4 839.2 3
540 0 0 173 0 1125 613 7
237 92 71 247 6 853 695 28
255.5 170.3 0 185.7 0 1026.6 724.3 28
277.19 97.82 24.46 160.7 11.19 1061.7 782.46 14
166.09 0 163.27 176.46 4.49 1058.6 780.09 56
198.6 132.4 0 192 0 978.4 825.5 360
393 0 0 192 0 940.6 785.6 28
102 153 0 192 0 887 942 7
290.2 193.5 0 185.7 0 998.2 704.3 7
252 97 76 194 8 835 821 28
298.1 0 107 186.4 6.1 879 815.2 28
213.74 0 174.74 154.79 10.16 1053.5 776.35 3
213.76 98.06 24.52 181.74 6.65 1066 785.52 100
380 95 0 228 0 932 594 180
427.5 47.5 0 228 0 932 594 270
297.16 0 117.54 174.8 9.52 1022.8 753.45 3
144 0 175 158 18 943 844 28
323.7 282.8 0 183.8 10.3 942.7 659.9 7
400 0 0 187 0 1025 745 28
480 0 0 192 0 936.2 712.2 90
362.6 189 0 164.9 11.6 944.7 755.8 56
238.1 0 0 185.7 0 1118.8 789.3 28
297 0 0 186 0 1040 734 7
222.36 0 96.67 189.29 4.46 967.08 870.32 3
190.34 0 125.18 161.85 9.88 1088.1 802.59 14
475 0 0 228 0 932 594 7
500.1 0 0 200 3 1124.4 613.2 28
251.37 0 118.27 188.45 5.75 1028.4 757.73 3
349 0 0 192 0 1047 806 28
322 0 0 203 0 974 800 28
254 0 0 198 0 968 863 180
362.6 189 0 164.9 11.6 944.7 755.8 7
286.3 200.9 0 144.7 11.2 1004.6 803.7 7
298 0 107 186 6 879 815 28
312.7 144.7 0 127.3 8 999.7 822.2 28
173 116 0 192 0 946.8 856.8 7
350 0 0 203 0 974 775 7
159.8 250 0 168.4 12.2 1049.3 688.2 28
145.7 172.6 0 181.9 3.4 985.8 816.8 28
214.9 53.8 121.89 155.63 9.61 1014.3 780.58 56
159 209 161 201 7 848 669 28
540 0 0 173 0 1125 613 180
108.3 162.4 0 203.5 0 938.2 849 28
133.1 210.2 0 195.7 3.1 949.4 795.3 28
277.19 97.82 24.46 160.7 11.19 1061.7 782.46 56
250.2 166.8 0 203.5 0 977.6 694.1 3
229.68 0 118.16 195.23 6.13 1028.1 757.63 28
214.9 53.8 121.89 155.63 9.61 1014.3 780.58 14
147 115 89 202 9 860 829 28
266 112 87 178 10 910 745 28
194.68 0 100.52 170.17 7.48 998 901.8 14
380 95 0 228 0 932 594 90
190.34 0 125.18 161.85 9.88 1088.1 802.59 100
170.3 155.5 0 185.7 0 1026.6 724.3 28
349 0 0 192 0 1047 806.9 3
144 136 106 178 7 941 774 28
261 100 78 201 9 864 761 28
190.68 0 125.4 162.14 7.77 1090 804.01 28
295 0 0 185 0 1069 769 7
277.19 97.82 24.46 160.7 11.19 1061.7 782.46 28
213.5 0 174.24 154.61 11.66 1052.3 775.48 3
213.5 0 174.24 154.61 11.66 1052.3 775.48 56
236 157 0 192 0 972.6 749.1 28
307 0 0 193 0 968 812 90
326 166 0 174 9 882 790 28
212.52 0 100.37 159.32 8.71 1007.8 903.59 14
298.1 0 107.5 163.6 12.8 953.2 784 28
165 0.02 143.57 163.81 0 1005.6 900.9 14
173.81 93.37 159.9 172.34 9.73 1007.2 746.6 3
212.07 0 121.62 180.31 5.69 1057.6 779.32 100
166 259.7 0 183.2 12.7 858.8 826.8 28
446 24 79 162 11.61 967 712 56
522 0 0 146 0 896 896 28
540 0 0 173 0 1125 613 270
382 0 0 186 0 1047 739 28
380 0 0 228 0 932 670 270
279.8 128.9 100.4 172.4 9.5 825.1 804.9 28
401.8 94.7 0 147.4 11.4 946.8 852.1 56
310 0 0 192 0 1012 830 120
156 243 0 180 11 1022 698 28
305 0 100 196 10 959 705 28
475 118.8 0 181.1 8.9 852.1 781.5 3
202 11 141 206 1.72 942 801 56
154 174 185 228 7 845 612 28
172.38 13.61 172.37 156.76 4.14 1006.3 856.4 56
397 17.2 158 167 20.8 967 633 28
146 173 0 182 3 986 817 28
469 117.2 0 137.8 32.2 852.1 840.5 7
387 20 94 157 14.32 938 845 56
275.07 0 121.35 159.48 9.9 1053.6 777.5 100
424 22 132 168 8.92 822 750 56
255.5 170.3 0 185.7 0 1026.6 724.3 7
157 214 152 200 9 819 704 28
290.35 0 96.18 168.08 9.41 961.18 865 100
122.6 183.9 0 203.5 0 958.2 800.1 90
166 260 0 183 13 859 827 28
203.5 305.3 0 203.5 0 963.4 630 3
321 164 0 190 5 870 774 28
310 0 0 192 0 1012 830 28
304.8 0 99.6 196 9.8 959.4 705.2 28
190.68 0 125.4 162.14 7.77 1090 804.01 14
318.8 212.5 0 155.7 14.3 852.1 880.4 28
181.38 0 167.01 169.59 7.56 1055.6 777.8 3
362.6 189 0 164.9 11.6 944.7 755.8 3
540 0 0 162 2.5 1055 676 28
200 133 0 192 0 965.4 806.2 90
277 116.8 91 190.6 7 946.5 665.6 28
374.3 0 0 190.2 6.7 1013.2 730.4 28
193.5 290.2 0 185.7 0 998.2 704.3 28
424 22 132 178 8.48 822 750 28
133 200 0 192 0 927.4 839.2 90
531.3 0 0 141.8 28.2 852.1 893.7 3
350 0 0 186 0 1050 770 7
525 0 0 189 0 1125 613 7
337.9 189 0 174.9 9.5 944.7 755.8 7
310 142.8 0 167.9 10 914.3 804 28
250 0 95.69 187.42 5.53 956.86 861.17 28
148 0 182 181 15 839 884 28
